timestamp,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz
1773321529.3668401,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.93,0,5.0,-10.0,-999.0
1773321529.470332,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.91,0,6.0,-10.0,-998.0
1773321529.5709429,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.91,0,5.0,-11.0,-996.0
1773321529.697827,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.93,0,5.0,-10.0,-1000.0
1773321529.798134,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.95,0,7.0,-10.0,-998.0
1773321529.9032362,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.95,0,6.0,-10.0,-1001.0
1773321530.005225,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.87,0,5.0,-9.0,-1000.0
1773321530.156477,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.92,0,6.0,-10.0,-999.0
1773321530.257184,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.99,0,5.0,-10.0,-999.0
1773321530.358138,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.99,0,5.0,-9.0,-999.0
1773321530.4597561,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.93,0,7.0,-11.0,-1000.0
1773321530.563733,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.93,0,6.0,-11.0,-999.0
1773321530.6644218,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.9,0,5.0,-9.0,-998.0
1773321530.764649,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.89,0,5.0,-10.0,-998.0
1773321530.866337,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.92,0,6.0,-11.0,-997.0
1773321530.967107,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.91,0,5.0,-11.0,-1000.0
1773321531.072648,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.9,0,6.0,-10.0,-999.0
1773321531.17413,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.92,0,6.0,-10.0,-1002.0
1773321531.2761421,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.93,0,6.0,-10.0,-998.0
1773321531.3790069,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.93,0,6.0,-10.0,-998.0
1773321531.483252,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.93,0,6.0,-10.0,-998.0
1773321531.588494,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,53,10,0,100,2.93,0,6.0,-10.0,-998.0
1773321531.690745,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,53,10,0,100,2.93,0,6.0,-11.0,-999.0
1773321531.7938502,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,53,10,0,100,2.96,0,5.0,-9.0,-1000.0
1773321531.895203,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,53,10,0,100,2.96,0,4.0,-9.0,-1001.0
1773321531.9953809,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,53,10,0,100,2.98,0,6.0,-11.0,-997.0
1773321532.100202,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,53,10,0,100,2.97,0,6.0,-10.0,-999.0
1773321532.204062,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,53,10,0,100,2.93,0,6.0,-10.0,-998.0
1773321532.307738,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,53,10,0,100,2.94,0,7.0,-12.0,-999.0
1773321532.4082408,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.93,0,6.0,-10.0,-999.0
1773321532.511692,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.96,0,6.0,-9.0,-996.0
1773321532.612894,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.97,0,6.0,-9.0,-999.0
1773321532.713398,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.94,0,5.0,-10.0,-997.0
1773321532.815895,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.94,0,6.0,-10.0,-999.0
1773321532.9210272,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.95,0,4.0,-9.0,-998.0
1773321533.0216079,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.93,0,6.0,-10.0,-998.0
1773321533.123219,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.95,0,5.0,-9.0,-999.0
1773321533.225353,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.98,0,5.0,-11.0,-997.0
1773321533.3293152,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.91,0,5.0,-13.0,-997.0
1773321533.431328,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,52,10,0,100,2.93,0,4.0,-10.0,-998.0
1773321533.533386,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,52,10,0,100,2.95,0,6.0,-9.0,-995.0
1773321533.635297,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,52,10,0,100,2.92,0,6.0,-11.0,-1000.0
1773321533.738184,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,52,10,0,100,3.01,0,5.0,-9.0,-997.0
1773321533.8396642,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,52,10,0,100,2.99,0,5.0,-10.0,-997.0
1773321533.941751,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,52,10,0,100,2.99,0,5.0,-10.0,-997.0
1773321534.0438259,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,52,10,0,100,2.95,0,4.0,-9.0,-1000.0
1773321534.145251,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,52,10,0,100,2.95,0,4.0,-9.0,-1000.0
1773321534.247253,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,52,10,0,100,2.94,0,5.0,-10.0,-999.0
1773321534.348494,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,52,10,0,100,2.94,0,6.0,-9.0,-1000.0
1773321534.451218,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.97,0,6.0,-10.0,-997.0
1773321534.5533462,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.95,0,4.0,-11.0,-1001.0
1773321534.656193,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.98,0,4.0,-10.0,-1000.0
1773321534.761215,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.95,0,5.0,-10.0,-998.0
1773321534.8641012,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.96,0,6.0,-10.0,-1001.0
1773321534.966594,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.98,0,7.0,-10.0,-996.0
1773321535.071935,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.92,0,6.0,-11.0,-1000.0
1773321535.1742258,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.93,0,6.0,-10.0,-998.0
1773321535.278691,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,52,10,0,100,2.96,0,6.0,-10.0,-1000.0
1773321535.382796,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,10,0,100,2.98,0,5.0,-9.0,-1001.0
1773321535.486433,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,10,0,100,2.98,0,6.0,-11.0,-1000.0
1773321535.5918531,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,10,0,100,2.94,0,9.0,-23.0,-987.0
1773321535.6936488,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,10,0,100,2.95,0,3.0,-14.0,-1000.0
1773321535.7961988,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,10,0,100,2.99,0,10.0,-3.0,-1001.0
1773321535.896922,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,10,0,100,3.01,0,5.0,-15.0,-995.0
1773321536.000611,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,10,0,100,3.0,0,6.0,-14.0,-996.0
1773321536.103193,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,10,0,100,3.0,0,16.0,-10.0,-992.0
1773321536.2072299,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,10,0,100,3.0,0,12.0,21.0,-994.0
1773321536.3096042,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,10,0,100,3.0,0,-6.0,-3.0,-1015.0
1773321536.415027,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,50,54,10,0,100,3.0,0,23.0,-3.0,-1029.0
1773321536.5205371,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,0,50,54,10,0,100,3.0,0,17.0,-5.0,-1130.0
1773321536.626118,-1,-100,-100,-100,"0,0,0",-2,0,0,0,0,2,50,54,16,0,100,3.0,0,-21.0,-1.0,-1303.0
1773321536.731555,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,5,50,54,13,0,100,3.0,0,52.0,-12.0,-1280.0
1773321536.836992,-1,-100,-100,-100,"0,0,0",2,-1,0,0,0,7,50,54,16,10,100,3.18,0,-5.0,-18.0,-1157.0
1773321536.937533,-1,-100,-100,-100,"0,0,0",1,-1,0,0,0,8,50,54,22,10,100,3.31,0,-2.0,-4.0,-1061.0
1773321537.043006,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,50,54,31,20,100,3.36,1,11.0,-4.0,-1013.0
1773321537.148436,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,8,50,54,40,30,100,3.43,1,-5.0,8.0,-946.0
1773321537.253896,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,7,50,54,47,40,100,3.57,1,-11.0,-5.0,-894.0
1773321537.356065,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,6,50,54,54,40,100,3.64,1,-7.0,9.0,-886.0
1773321537.460038,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,4,51,53,60,50,100,3.72,1,1.0,28.0,-873.0
1773321537.5619168,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,3,51,53,65,50,100,3.8,1,-36.0,1.0,-867.0
1773321537.6626098,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,2,51,53,69,50,100,3.84,1,-23.0,-7.0,-899.0
1773321537.765959,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,51,53,72,60,100,3.87,1,-4.0,10.0,-919.0
1773321537.867949,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,51,53,75,60,100,3.92,1,-30.0,5.0,-916.0
1773321537.973675,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,53,79,60,100,3.92,2,0.0,1.0,-990.0
1773321538.074145,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,53,80,60,100,3.96,2,-9.0,10.0,-976.0
1773321538.177991,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,53,81,60,100,3.99,2,-8.0,4.0,-992.0
1773321538.2791328,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,53,85,60,100,3.94,2,-13.0,8.0,-1000.0
1773321538.384444,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,87,70,100,3.97,2,5.0,-6.0,-1009.0
1773321538.486403,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,88,70,100,3.96,2,-20.0,10.0,-971.0
1773321538.587636,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,89,70,100,3.97,2,-3.0,-13.0,-993.0
1773321538.6888251,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,89,70,100,4.0,2,-8.0,7.0,-968.0
1773321538.7900212,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,90,70,100,4.03,2,-13.0,-18.0,-964.0
1773321538.8931131,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,90,70,100,3.98,2,0.0,4.0,-994.0
1773321538.9938629,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,90,70,100,3.98,3,-9.0,-1.0,-989.0
1773321539.09425,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,90,70,100,3.99,3,-5.0,0.0,-988.0
1773321539.1948428,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,89,70,100,4.0,3,3.0,1.0,-992.0
1773321539.299632,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,89,70,100,3.98,3,-7.0,1.0,-970.0
1773321539.40253,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,88,70,100,3.99,3,-10.0,-2.0,-990.0
1773321539.508051,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,87,70,100,4.0,3,-21.0,8.0,-984.0
1773321539.613487,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,87,70,100,3.98,3,13.0,3.0,-1018.0
1773321539.7189162,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,86,70,100,4.02,3,-33.0,-6.0,-996.0
1773321539.8244119,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,85,70,100,3.97,3,20.0,5.0,-1019.0
1773321539.927026,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,84,70,100,4.07,3,13.0,-6.0,-1010.0
1773321540.031152,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,83,70,100,4.05,4,-1.0,-9.0,-1002.0
1773321540.136607,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,83,70,100,4.08,4,-13.0,-22.0,-1009.0
1773321540.239899,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,82,70,100,4.0,4,8.0,-9.0,-999.0
1773321540.3453472,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,81,70,100,3.94,4,0.0,-15.0,-1042.0
1773321540.450803,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,81,70,100,3.97,4,-17.0,12.0,-1011.0
1773321540.5530932,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,80,70,100,3.92,4,-49.0,5.0,-1006.0
1773321540.656055,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,80,70,100,3.91,4,-6.0,0.0,-1009.0
1773321540.761513,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,79,70,100,3.97,4,-28.0,10.0,-974.0
1773321540.865376,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,79,70,100,3.85,4,-12.0,0.0,-1017.0
1773321540.9708211,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,79,60,100,3.85,5,-3.0,7.0,-1016.0
1773321541.076289,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,79,60,100,3.89,5,-5.0,-12.0,-1015.0
1773321541.178089,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,79,60,100,4.0,5,-3.0,-7.0,-1019.0
1773321541.278427,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,54,79,60,100,3.9,5,-17.0,19.0,-1003.0
1773321541.383894,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,55,80,60,100,3.95,5,-25.0,8.0,-1009.0
1773321541.489352,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,55,80,70,100,3.9,5,-17.0,-5.0,-992.0
1773321541.593156,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,55,80,70,100,3.94,5,14.0,-14.0,-1006.0
1773321541.6940951,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,55,80,70,99,3.99,5,-20.0,-13.0,-991.0
1773321541.794527,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,55,80,70,99,3.95,5,-13.0,-2.0,-1001.0
1773321541.894976,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,55,80,70,99,3.88,5,-18.0,6.0,-1006.0
1773321541.996452,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,51,55,80,70,99,3.93,6,-35.0,-27.0,-1000.0
1773321542.1018748,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,51,55,81,70,99,3.91,6,14.0,-13.0,-1000.0
1773321542.207309,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,51,55,81,70,99,3.99,6,-4.0,-9.0,-992.0
1773321542.309473,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,51,55,81,70,99,4.01,6,-10.0,-5.0,-1001.0
1773321542.415128,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,54,81,70,99,3.98,6,0.0,9.0,-1007.0
1773321542.518212,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,54,81,70,99,3.94,6,-34.0,15.0,-996.0
1773321542.623635,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,52,54,81,70,99,3.9,6,-25.0,10.0,-999.0
1773321542.724067,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,52,54,81,70,99,3.93,6,5.0,-11.0,-1001.0
1773321542.8388941,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,54,82,70,99,3.98,6,-27.0,-16.0,-988.0
1773321542.944343,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,54,82,70,99,4.01,6,-3.0,7.0,-1004.0
1773321543.049737,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,54,82,70,99,4.03,7,-20.0,-9.0,-1004.0
1773321543.152138,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,54,82,70,99,4.06,7,-3.0,8.0,-986.0
1773321543.2577002,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,54,82,70,99,4.02,7,5.0,1.0,-1015.0
1773321543.3631191,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,52,54,82,70,99,4.04,7,-27.0,6.0,-1017.0
1773321543.466062,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,83,70,99,4.0,7,-12.0,-24.0,-1012.0
1773321543.570754,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,99,4.01,7,-13.0,22.0,-980.0
1773321543.6718159,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,83,70,98,3.99,7,-26.0,17.0,-979.0
1773321543.775895,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,98,4.04,7,-16.0,-13.0,-983.0
1773321543.881336,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,98,4.08,7,-4.0,-3.0,-1018.0
1773321543.986754,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,98,4.01,7,-16.0,10.0,-981.0
1773321544.089462,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,98,3.95,8,-15.0,-3.0,-1003.0
1773321544.191895,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,98,3.95,8,7.0,-2.0,-999.0
1773321544.293462,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,98,4.0,8,-6.0,7.0,-996.0
1773321544.3948002,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,98,4.0,8,-6.0,7.0,-996.0
1773321544.496109,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,98,4.0,8,-6.0,7.0,-996.0
1773321544.5964942,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,98,4.0,8,-6.0,7.0,-996.0
1773321544.700584,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,98,4.0,8,-6.0,7.0,-996.0
1773321544.803144,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,98,4.0,8,-6.0,7.0,-996.0
1773321544.907203,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,53,55,80,70,98,3.99,8,-11.0,-8.0,-992.0
1773321545.0107799,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,53,55,80,70,98,4.06,9,13.0,-31.0,-1007.0
1773321545.112936,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,53,55,80,60,98,4.04,9,-3.0,-21.0,-1023.0
1773321545.2180831,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,53,55,79,60,98,4.01,9,-25.0,2.0,-1017.0
1773321545.3221629,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,53,55,80,60,98,4.02,9,-37.0,13.0,-1002.0
1773321545.425083,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,80,60,98,4.01,9,-13.0,-15.0,-1016.0
1773321545.5262341,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,52,55,80,60,98,4.09,9,-10.0,-1.0,-1009.0
1773321545.631579,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,52,55,81,60,97,4.01,9,-19.0,14.0,-995.0
1773321545.734991,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,52,55,81,70,97,3.97,9,-46.0,0.0,-981.0
1773321545.835503,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,97,4.01,9,28.0,-13.0,-1030.0
1773321545.9367502,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,82,70,97,4.01,9,28.0,-13.0,-1030.0
1773321546.03858,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,83,70,97,4.02,10,-38.0,10.0,-967.0
1773321546.142288,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,83,70,97,3.99,10,-18.0,-1.0,-987.0
1773321546.2453692,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,83,70,97,3.99,10,-18.0,-1.0,-987.0
1773321546.350332,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,84,70,97,4.06,10,4.0,-7.0,-1006.0
1773321546.452579,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,84,70,97,4.06,10,4.0,-7.0,-1006.0
1773321546.552923,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,53,55,84,70,97,4.02,10,-27.0,-12.0,-1004.0
1773321546.6558511,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,53,55,85,70,97,4.02,10,-3.0,-18.0,-1030.0
1773321546.760803,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,53,55,86,70,97,4.01,10,-39.0,11.0,-995.0
1773321546.8613062,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,53,55,86,70,97,4.02,10,-9.0,-29.0,-981.0
1773321546.966772,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,53,55,86,70,97,4.06,10,-33.0,-5.0,-991.0
1773321547.067294,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,53,55,87,70,97,4.02,11,-2.0,-27.0,-985.0
1773321547.1726668,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,55,87,70,97,4.1,11,-17.0,-17.0,-986.0
1773321547.277685,-1,-100,-100,-100,"0,0,0",0,4,0,0,0,0,53,55,87,70,97,4.08,11,-16.0,1.0,-975.0
1773321547.378121,-1,-100,-100,-100,"0,0,0",0,4,0,0,0,0,53,55,87,70,97,4.08,11,-16.0,1.0,-975.0
